parent_id,vertex_id,azimuth,touch_id,side
"18","1",106.786278778883,"20",L
"18","1",286.786278778883,"-1",O
"18","2",106.786278778883,"20",L
"18","2",286.786278778883,"-1",O
"18","3",98.547639088114,"20",L
"18","3",278.547639088114,"-1",O
"18","4",90.3089993974437,"20",L
"18","4",270.308999397444,"-1",O
"18","5",90.3089993974437,"20",L
"18","5",270.308999397444,"-1",O
"18","6",90.3089993974437,"20",L
"18","6",270.308999397444,"-1",O
"18","7",90.3089993974437,"20",L
"18","7",270.308999397444,"-1",O
"18","8",93.514513790371,"20",L
"18","8",273.514513790371,"-1",O
"18","9",96.7200281826498,"20",L
"18","9",276.72002818265,"-1",O
"18","10",100.23099639198,"20",L
"18","10",280.23099639198,"-1",O
"18","11",103.741964600591,"20",L
"18","11",283.741964600591,"-1",O
"18","12",103.741964600591,"20",L
"18","12",283.741964600591,"-1",O
"18","13",99.3240424161334,"20",L
"18","13",279.324042416133,"-1",O
"18","14",94.9061202303317,"20",L
"18","14",274.906120230332,"-1",O
"18","15",94.9061202303317,"20",L
"18","15",274.906120230332,"-1",O
"18","16",102.780441143483,"20",L
"18","16",282.780441143483,"-1",O
"18","17",110.654762056758,"20",L
"18","17",290.654762056758,"-1",O
"18","18",118.881112667954,"20",SE
"18","18",298.881112667954,"-1",NO
"18","19",127.107463279247,"20",SE
"18","19",307.107463279247,"-1",NO
"18","20",127.107463279247,"20",SE
"18","20",307.107463279247,"-1",NO
"18","21",115.294154836041,"20",SE
"18","21",295.294154836041,"-1",NO
"18","22",103.480846392932,"20",L
"18","22",283.480846392932,"-1",O
"18","23",93.8254511954253,"-1",L
"18","23",273.825451195425,"-1",O
"18","24",84.1700559979187,"21",L
"18","24",264.170055997919,"-1",O
"18","25",84.1700559979186,"21",L
"18","25",264.170055997919,"-1",O
"20","1",41.3608278379147,"-1",NE
"20","1",221.360827837915,"-1",SO
"20","2",41.3608278379147,"-1",NE
"20","2",221.360827837915,"-1",SO
"20","3",49.3329241702588,"-1",NE
"20","3",229.332924170259,"-1",SO
"20","4",57.3050205024857,"22",NE
"20","4",237.305020502486,"-1",SO
"20","5",70.5886499029261,"22",L
"20","5",250.588649902926,"-1",O
"20","6",83.8722793027115,"22",L
"20","6",263.872279302711,"-1",O
"20","7",83.8722793027115,"22",L
"20","7",263.872279302711,"-1",O
"20","8",78.4680470843542,"22",L
"20","8",258.468047084354,"-1",O
"20","9",73.0638148653351,"22",L
"20","9",253.063814865335,"-1",O
"20","10",73.0638148653351,"22",L
"20","10",253.063814865335,"-1",O
"20","11",88.6066266257164,"22",L
"20","11",268.606626625716,"18",O
"20","12",124.128191981468,"22",SE
"20","12",304.128191981468,"18",NO
"20","13",144.106945582563,"-1",SE
"20","13",324.106945582563,"18",NO
"20","14",144.106945582563,"-1",SE
"20","14",324.106945582563,"18",NO
"20","15",141.126200413738,"-1",SE
"20","15",321.126200413737,"18",NO
"20","16",138.145455245929,"22",SE
"20","16",318.145455245929,"18",NO
"20","17",138.145455245863,"22",SE
"20","17",318.145455245863,"18",NO
"20","18",138.145455250682,"22",SE
"20","18",318.145455250682,"18",NO
"20","19",133.214911460712,"22",SE
"20","19",313.214911460712,"18",NO
"20","20",128.284367675124,"22",SE
"20","20",308.284367675124,"18",NO
"20","21",128.284367675124,"22",SE
"20","21",308.284367675124,"18",NO
"20","22",132.088717745661,"22",SE
"20","22",312.088717745661,"18",NO
"20","23",135.893067813937,"22",SE
"20","23",315.893067813937,"-1",NO
"20","24",140.33827616044,"22",SE
"20","24",320.33827616044,"-1",NO
"20","25",144.783484513594,"22",SE
"20","25",324.783484513594,"-1",NO
"20","26",144.783484513594,"22",SE
"20","26",324.783484513594,"-1",NO
"20","27",142.160754646221,"22",SE
"20","27",322.160754646221,"-1",NO
"20","28",139.538024778791,"22",SE
"20","28",319.538024778791,"-1",NO
"20","29",148.968070990362,"22",SE
"20","29",328.968070990362,"21",NO
"20","30",158.398117207374,"22",S
"20","30",338.398117207374,"21",N
"20","31",158.398117207374,"22",S
"20","31",338.398117207374,"21",N
"20","32",158.398117201933,"22",S
"20","32",338.398117201933,"21",N
"21","1",138.976474021299,"20",SE
"21","1",318.976474021299,"-1",NO
"21","2",138.976474026813,"20",SE
"21","2",318.976474026813,"-1",NO
"21","3",138.976474026813,"20",SE
"21","3",318.976474026813,"-1",NO
"21","4",147.695839958011,"20",SE
"21","4",327.695839958011,"-1",NO
"21","5",156.415205901157,"20",SE
"21","5",336.415205901157,"-1",NO
"21","6",156.415205901157,"20",SE
"21","6",336.415205901157,"-1",NO
"21","7",153.461364875064,"22",SE
"21","7",333.461364875064,"-1",NO
"21","8",150.507523855407,"22",SE
"21","8",330.507523855407,"-1",NO
"21","9",150.507523855407,"22",SE
"21","9",330.507523855407,"-1",NO
"21","10",155.029333692608,"22",SE
"21","10",335.029333692608,"-1",NO
"21","11",159.551143524147,"22",S
"21","11",339.551143524147,"-1",N
"21","12",159.551143524147,"22",S
"21","12",339.551143524147,"-1",N
"21","13",159.551143524147,"22",S
"21","13",339.551143524147,"-1",N
"21","14",159.551143524147,"22",S
"21","14",339.551143524147,"-1",N
"21","15",159.551143529809,"22",S
"21","15",339.551143529809,"-1",N
"21","16",159.551143524147,"22",S
"21","16",339.551143524147,"-1",N
"21","17",159.551143524147,"22",S
"21","17",339.551143524147,"-1",N
"21","18",150.157498293718,"22",SE
"21","18",330.157498293718,"-1",NO
"21","19",140.763853052102,"22",SE
"21","19",320.763853052102,"-1",NO
"21","20",140.763853052102,"22",SE
"21","20",320.763853052102,"-1",NO
"21","21",144.242036413741,"22",SE
"21","21",324.242036413741,"-1",NO
"21","22",147.720219765028,"22",SE
"21","22",327.720219765028,"-1",NO
"21","23",147.720219765028,"22",SE
"21","23",327.720219765028,"-1",NO
"21","24",147.720219765028,"22",SE
"21","24",327.720219765028,"-1",NO
"21","25",155.538315275333,"22",SE
"21","25",335.538315275333,"-1",NO
"21","26",163.356410790433,"22",S
"21","26",343.356410790433,"-1",N
"21","27",168.027250519159,"22",S
"21","27",348.027250519159,"-1",N
"21","28",172.698090242411,"22",S
"21","28",352.698090242411,"-1",N
"21","29",172.698090236891,"22",S
"21","29",352.698090236891,"-1",N
"21","30",172.6980902424,"22",S
"21","30",352.6980902424,"-1",N
"21","31",167.305178329241,"22",S
"21","31",347.305178329241,"-1",N
"21","32",161.912266402218,"22",S
"21","32",341.912266402218,"-1",N
"21","33",152.603095507473,"22",SE
"21","33",332.603095507473,"-1",NO
"21","34",143.293924626478,"22",SE
"21","34",323.293924626478,"-1",NO
"21","35",136.100928364312,"22",SE
"21","35",316.100928364312,"-1",NO
"21","36",122.196393187932,"22",SE
"21","36",302.196393187932,"-1",NO
"21","37",115.484854279124,"22",SE
"21","37",295.484854279124,"-1",NO
"22","1",81.6094904328647,"25",L
"22","1",261.609490432865,"-1",O
"22","2",81.6094904320138,"25",L
"22","2",261.609490432014,"-1",O
"22","3",76.5730261979843,"25",L
"22","3",256.573026197984,"-1",O
"22","4",71.5365619647043,"25",L
"22","4",251.536561964704,"-1",O
"22","5",71.5365619647043,"25",L
"22","5",251.536561964704,"-1",O
"22","6",71.5365619647043,"25",L
"22","6",251.536561964704,"-1",O
"22","7",66.8578373449852,"25",NE
"22","7",246.857837344985,"-1",SO
"22","8",62.1791127223879,"25",NE
"22","8",242.179112722388,"-1",SO
"22","9",62.1791127223879,"25",NE
"22","9",242.179112722388,"-1",SO
"22","10",62.179112722297,"25",NE
"22","10",242.179112722297,"-1",SO
"22","11",65.7458324909185,"25",NE
"22","11",245.745832490919,"-1",SO
"22","12",69.3125522589681,"25",L
"22","12",249.312552258968,"-1",O
"22","13",75.9058376483039,"25",L
"22","13",255.905837648304,"-1",O
"22","14",82.4991230419811,"25",L
"22","14",262.499123041981,"20",O
"22","15",82.4991230419811,"25",L
"22","15",262.499123041981,"20",O
"22","16",89.3338762925867,"25",L
"22","16",269.333876292587,"20",O
"22","17",96.1686295445321,"25",L
"22","17",276.168629544532,"20",O
"22","18",96.1686295445321,"25",L
"22","18",276.168629544532,"20",O
"22","19",104.647008091835,"25",L
"22","19",284.647008091835,"20",O
"22","20",113.125386641994,"25",SE
"22","20",293.125386641994,"20",NO
"22","21",113.125386644211,"25",SE
"22","21",293.125386644211,"20",NO
"22","22",113.125386641994,"25",SE
"22","22",293.125386641994,"20",NO
"22","23",120.228021954464,"25",SE
"22","23",300.228021954464,"20",NO
"22","24",127.33065726915,"25",SE
"22","24",307.33065726915,"20",NO
"22","25",134.274422488774,"25",SE
"22","25",314.274422488774,"20",NO
"22","26",141.218187708398,"25",SE
"22","26",321.218187708398,"20",NO
"22","27",141.218187703209,"25",SE
"22","27",321.218187703209,"20",NO
"22","28",141.218187703209,"25",SE
"22","28",321.218187703209,"21",NO
"22","29",138.768290709481,"25",SE
"22","29",318.768290709481,"21",NO
"22","30",136.318393710564,"25",SE
"22","30",316.318393710564,"21",NO
"22","31",136.318393710564,"25",SE
"22","31",316.318393710564,"21",NO
"22","32",136.318393710564,"25",SE
"22","32",316.318393710564,"21",NO
"22","33",136.318393706378,"25",SE
"22","33",316.318393706378,"21",NO
"22","34",136.318393706378,"25",SE
"22","34",316.318393706378,"21",NO
"22","35",136.318393710564,"25",SE
"22","35",316.318393710564,"21",NO
"22","36",136.318393710564,"25",SE
"22","36",316.318393710564,"21",NO
"22","37",136.318393710564,"25",SE
"22","37",316.318393710564,"21",NO
"22","38",139.635234199696,"25",SE
"22","38",319.635234199696,"21",NO
"22","39",142.952074688778,"25",SE
"22","39",322.952074688778,"21",NO
"22","40",142.952074688778,"25",SE
"22","40",322.952074688778,"21",NO
"22","41",142.952074688828,"25",SE
"22","41",322.952074688828,"21",NO
"22","42",142.952074688778,"25",SE
"22","42",322.952074688778,"21",NO
"22","43",142.952074688778,"25",SE
"22","43",322.952074688778,"21",NO
"22","44",147.22188776975,"25",SE
"22","44",327.22188776975,"21",NO
"22","45",151.491700850721,"25",SE
"22","45",331.491700850721,"21",NO
"22","46",160.704024752409,"25",S
"22","46",340.704024752409,"21",N
"22","47",169.916348647455,"25",S
"22","47",349.916348647455,"21",N
"22","48",169.916348647455,"25",S
"22","48",349.916348647455,"21",N
"22","49",162.506608121229,"25",S
"22","49",342.506608121229,"21",N
"22","50",155.09686758841,"25",SE
"22","50",335.09686758841,"21",NO
"22","51",150.318081669124,"25",SE
"22","51",330.318081669124,"21",NO
"22","52",145.539295749839,"25",SE
"22","52",325.539295749839,"21",NO
"22","53",145.539295749839,"25",SE
"22","53",325.539295749839,"21",NO
"22","54",145.539295749839,"25",SE
"22","54",325.539295749839,"21",NO
"22","55",141.332335154769,"25",SE
"22","55",321.332335154769,"21",NO
"22","56",137.125374559699,"25",SE
"22","56",317.125374559699,"21",NO
"22","57",137.125374559699,"25",SE
"22","57",317.125374559699,"-1",NO
"22","58",137.125374559699,"25",SE
"22","58",317.125374559699,"-1",NO
"22","59",137.125374559699,"25",SE
"22","59",317.125374559699,"-1",NO
"22","60",145.2064394159,"25",SE
"22","60",325.2064394159,"-1",NO
"22","61",153.287504272101,"25",SE
"22","61",333.287504272101,"-1",NO
"22","62",160.505985180338,"25",S
"22","62",340.505985180338,"-1",N
"22","63",167.724466094198,"25",S
"22","63",347.724466094198,"-1",N
"22","64",160.690714790626,"25",S
"22","64",340.690714790626,"-1",N
"22","65",153.656963488489,"25",SE
"22","65",333.656963488489,"-1",NO
"22","66",153.656963488489,"25",SE
"22","66",333.656963488489,"-1",NO
"22","67",147.019445768664,"25",SE
"22","67",327.019445768664,"-1",NO
"22","68",140.38192805598,"25",SE
"22","68",320.38192805598,"-1",NO
"22","69",135.717082823711,"25",SE
"22","69",315.717082823711,"-1",NO
"22","70",131.052237591455,"25",SE
"22","70",311.052237591455,"-1",NO
"22","71",131.052237591455,"25",SE
"22","71",311.052237591455,"-1",NO
"22","72",138.261026100327,"25",SE
"22","72",318.261026100327,"-1",NO
"22","73",145.469814609384,"25",SE
"22","73",325.469814609384,"-1",NO
"22","74",156.300087959156,"25",SE
"22","74",336.300087959156,"-1",NO
"22","75",167.130361308838,"25",S
"22","75",347.130361308838,"-1",N
"22","76",176.064158894475,"25",S
"22","76",356.064158894475,"-1",N
"22","77",184.997956480104,"25",S
"22","77",4.99795648010445,"-1",N
"22","78",181.176487580829,"25",S
"22","78",1.17648758082933,"-1",N
"22","79",177.355018674009,"25",S
"22","79",357.355018674009,"-1",N
"22","80",177.355018674009,"25",S
"22","80",357.355018674009,"-1",N
"22","81",180.936652641403,"25",S
"22","81",0.936652641402503,"-1",N
"22","82",184.518286601249,"25",S
"22","82",4.51828660124886,"-1",N
"22","83",184.518286601249,"25",S
"22","83",4.51828660124886,"-1",N
"22","84",184.518286601249,"25",S
"22","84",4.51828660124886,"-1",N
"22","85",174.85501176864,"25",S
"22","85",354.85501176864,"-1",N
"22","86",165.191736936026,"25",S
"22","86",345.191736936026,"-1",N
"22","87",165.191736936026,"25",S
"22","87",345.191736936026,"-1",N
"22","88",165.191736936026,"25",S
"22","88",345.191736936026,"-1",N
"22","89",157.617258137722,"25",S
"22","89",337.617258137722,"-1",N
"22","90",150.042779339474,"25",SE
"22","90",330.042779339474,"-1",NO
"22","91",150.04277933953,"25",SE
"22","91",330.04277933953,"-1",NO
"25","1",66.208853773971,"28",NE
"25","1",246.208853773971,"-1",SO
"25","2",66.2088537770437,"28",NE
"25","2",246.208853777044,"-1",SO
"25","3",66.2088537770437,"28",NE
"25","3",246.208853777044,"-1",SO
"25","4",60.8836843714172,"28",NE
"25","4",240.883684371417,"-1",SO
"25","5",55.5585149688633,"28",NE
"25","5",235.558514968863,"-1",SO
"25","6",55.5585149720594,"28",NE
"25","6",235.558514972059,"-1",SO
"25","7",55.5585149720594,"28",NE
"25","7",235.558514972059,"-1",SO
"25","8",55.5585149688633,"28",NE
"25","8",235.558514968863,"-1",SO
"25","9",53.656332537584,"28",NE
"25","9",233.656332537584,"-1",SO
"25","10",51.7541501100304,"28",NE
"25","10",231.75415011003,"-1",SO
"25","11",51.7541501100304,"28",NE
"25","11",231.75415011003,"-1",SO
"25","12",51.7541501063048,"28",NE
"25","12",231.754150106305,"-1",SO
"25","13",51.7541501100304,"28",NE
"25","13",231.75415011003,"-1",SO
"25","14",51.7541501100304,"28",NE
"25","14",231.75415011003,"-1",SO
"25","15",59.3827314407378,"28",NE
"25","15",239.382731440738,"-1",SO
"25","16",67.0113127751707,"28",NE
"25","16",247.011312775171,"-1",SO
"25","17",72.8961466158843,"28",L
"25","17",252.896146615884,"22",O
"25","18",78.7809804565015,"28",L
"25","18",258.780980456501,"22",O
"25","19",87.7109927034796,"28",L
"25","19",267.71099270348,"22",O
"25","20",96.6410049512688,"28",L
"25","20",276.641004951269,"22",O
"25","21",96.6410049512688,"28",L
"25","21",276.641004951269,"22",O
"25","22",99.8825544432259,"28",L
"25","22",279.882554443226,"22",O
"25","23",103.124103936007,"28",L
"25","23",283.124103936007,"22",O
"25","24",103.124103936007,"28",L
"25","24",283.124103936007,"22",O
"25","25",107.698365074252,"28",L
"25","25",287.698365074252,"22",O
"25","26",112.272626212606,"28",L
"25","26",292.272626212606,"22",O
"25","27",112.272626212606,"28",L
"25","27",292.272626212606,"22",O
"25","28",115.682274907442,"28",SE
"25","28",295.682274907442,"22",NO
"25","29",119.091923605221,"28",SE
"25","29",299.091923605221,"22",NO
"25","30",112.219486110187,"28",L
"25","30",292.219486110186,"22",O
"25","31",105.347048612209,"28",L
"25","31",285.347048612209,"22",O
"25","32",105.347048612209,"28",L
"25","32",285.347048612209,"22",O
"25","33",114.398586526731,"28",SE
"25","33",294.398586526731,"22",NO
"25","34",123.450124445021,"28",SE
"25","34",303.450124445021,"22",NO
"25","35",123.45012444888,"28",SE
"25","35",303.45012444888,"22",NO
"25","36",123.450124445112,"28",SE
"25","36",303.450124445112,"22",NO
"25","37",128.015275504315,"28",SE
"25","37",308.015275504315,"22",NO
"25","38",132.580426567468,"28",SE
"25","38",312.580426567468,"22",NO
"25","39",132.580426567468,"28",SE
"25","39",312.580426567468,"22",NO
"25","40",137.162594391404,"28",SE
"25","40",317.162594391404,"22",NO
"25","41",141.744762215489,"28",SE
"25","41",321.744762215489,"22",NO
"25","42",151.210290429171,"28",SE
"25","42",331.210290429171,"22",NO
"25","43",160.675818642794,"28",S
"25","43",340.675818642794,"22",N
"25","44",154.42221195261,"28",SE
"25","44",334.42221195261,"22",NO
"25","45",148.168605262507,"28",SE
"25","45",328.168605262507,"22",NO
"25","46",140.807052472393,"28",SE
"25","46",320.807052472393,"22",NO
"25","47",127.472889647093,"28",SE
"25","47",307.472889647093,"22",NO
"25","48",121.500279611987,"28",SE
"25","48",301.500279611987,"22",NO
"25","49",127.079408446682,"28",SE
"25","49",307.079408446682,"22",NO
"25","50",132.658537281377,"28",SE
"25","50",312.658537281377,"22",NO
"25","51",137.582078837537,"28",SE
"25","51",317.582078837537,"22",NO
"25","52",142.505620398383,"28",SE
"25","52",322.505620398383,"22",NO
"25","53",142.505620398439,"28",SE
"25","53",322.505620398439,"22",NO
"25","54",142.505620393753,"28",SE
"25","54",322.505620393753,"22",NO
"25","55",142.505620398383,"28",SE
"25","55",322.505620398383,"22",NO
"25","56",142.505620398439,"28",SE
"25","56",322.505620398439,"22",NO
"25","57",142.505620398439,"28",SE
"25","57",322.505620398439,"22",NO
"25","58",142.505620398383,"28",SE
"25","58",322.505620398383,"22",NO
"25","59",140.93121442798,"28",SE
"25","59",320.93121442798,"22",NO
"25","60",139.356808462262,"28",SE
"25","60",319.356808462262,"22",NO
"25","61",139.356808462202,"28",SE
"25","61",319.356808462202,"22",NO
"25","62",139.356808462202,"28",SE
"25","62",319.356808462202,"22",NO
"25","63",139.356808462262,"28",SE
"25","63",319.356808462262,"22",NO
"25","64",139.356808462202,"28",SE
"25","64",319.356808462202,"22",NO
"25","65",139.356808462202,"28",SE
"25","65",319.356808462202,"22",NO
"25","66",139.356808462262,"28",SE
"25","66",319.356808462262,"22",NO
"25","67",145.264730169164,"28",SE
"25","67",325.264730169164,"22",NO
"25","68",156.715235886818,"28",SE
"25","68",336.715235886818,"22",NO
"25","69",162.257819891762,"28",S
"25","69",342.257819891762,"22",N
"25","70",162.257819891762,"28",S
"25","70",342.257819891762,"22",N
"25","71",158.090718100037,"28",S
"25","71",338.090718100037,"22",N
"25","72",153.923616297581,"28",SE
"25","72",333.923616297581,"22",NO
"25","73",156.63356779429,"28",SE
"25","73",336.63356779429,"22",NO
"25","74",159.343519295922,"28",S
"25","74",339.343519295922,"22",N
"25","75",159.343519301071,"28",S
"25","75",339.343519301071,"22",N
"25","76",159.343519301071,"28",S
"25","76",339.343519301071,"22",N
"25","77",167.822563250433,"28",S
"25","77",347.822563250434,"22",N
"25","78",176.301607214457,"28",S
"25","78",356.301607214457,"22",N
"25","79",186.613561601306,"28",S
"25","79",6.6135616013061,"22",N
"25","80",196.925515978671,"28",S
"25","80",16.9255159786714,"22",N
"25","81",190.064453444282,"28",S
"25","81",10.0644534442824,"22",N
"25","82",169.844682876162,"28",S
"25","82",349.844682876162,"22",N
"25","83",156.485974849673,"28",SE
"25","83",336.485974849673,"22",NO
"25","84",156.485974849673,"28",SE
"25","84",336.485974849673,"22",NO
"25","85",160.675207363403,"28",S
"25","85",340.675207363403,"22",N
"25","86",164.864439890039,"28",S
"25","86",344.864439890039,"22",N
"25","87",164.864439890039,"28",S
"25","87",344.864439890039,"22",N
"25","88",154.338342147734,"28",SE
"25","88",334.338342147734,"22",NO
"25","89",143.81224441112,"28",SE
"25","89",323.81224441112,"22",NO
"25","90",137.024349408521,"28",SE
"25","90",317.024349408521,"22",NO
"25","91",130.236454405839,"28",SE
"25","91",310.236454405839,"22",NO
"25","92",130.236454410245,"28",SE
"25","92",310.236454410245,"22",NO
"25","93",130.236454410328,"28",SE
"25","93",310.236454410328,"-1",NO
"25","94",136.320431065308,"28",SE
"25","94",316.320431065308,"-1",NO
"25","95",151.826851390784,"28",SE
"25","95",331.826851390784,"-1",NO
"25","96",161.249295056912,"28",S
"25","96",341.249295056912,"-1",N
"25","97",161.249295056912,"28",S
"25","97",341.249295056912,"-1",N
"25","98",164.069485883856,"28",S
"25","98",344.069485883856,"-1",N
"25","99",166.889676710838,"28",S
"25","99",346.889676710838,"-1",N
"25","100",166.889676710838,"28",S
"25","100",346.889676710838,"-1",N
"25","101",162.65895568942,"28",S
"25","101",342.65895568942,"-1",N
"25","102",158.428234675045,"28",S
"25","102",338.428234675045,"-1",N
"25","103",165.883713771778,"28",S
"25","103",345.883713771778,"-1",N
"25","104",183.839464723979,"28",S
"25","104",3.83946472397892,"-1",N
"25","105",203.669384291408,"28",SO
"25","105",23.6693842914077,"-1",NE
"25","106",212.999031996387,"28",SO
"25","106",32.9990319963874,"-1",NE
"25","107",212.999031996387,"28",SO
"25","107",32.9990319963874,"-1",NE
"25","108",210.243842942615,"28",SO
"25","108",30.243842942615,"-1",NE
"25","109",207.488653888945,"28",SO
"25","109",27.4886538889455,"-1",NE
"25","110",207.488653888945,"28",SO
"25","110",27.4886538889455,"-1",NE
"25","111",207.488653888904,"28",SO
"25","111",27.4886538889043,"-1",NE
"28","1",81.2294189163639,"29",L
"28","1",261.229418916364,"-1",O
"28","2",81.2294189163638,"29",L
"28","2",261.229418916364,"-1",O
"28","3",81.2294189163638,"29",L
"28","3",261.229418916364,"-1",O
"28","4",76.6214450756457,"29",L
"28","4",256.621445075646,"-1",O
"28","5",72.0134712349275,"29",L
"28","5",252.013471234927,"-1",O
"28","6",72.0134712349275,"29",L
"28","6",252.013471234927,"-1",O
"28","7",77.9016635603184,"29",L
"28","7",257.901663560318,"-1",O
"28","8",83.7898558850914,"29",L
"28","8",263.789855885091,"-1",O
"28","9",83.7898558850914,"29",L
"28","9",263.789855885091,"-1",O
"28","10",83.7898558850914,"29",L
"28","10",263.789855885091,"-1",O
"28","11",83.7898558850914,"29",L
"28","11",263.789855885091,"-1",O
"28","12",76.6229326785778,"29",L
"28","12",256.622932678578,"-1",O
"28","13",69.456009471342,"29",L
"28","13",249.456009471342,"-1",O
"28","14",64.2269616056605,"29",NE
"28","14",244.226961605661,"-1",SO
"28","15",58.997913743539,"29",NE
"28","15",238.997913743539,"-1",SO
"28","16",58.997913743539,"29",NE
"28","16",238.997913743539,"25",SO
"28","17",66.341115843984,"29",NE
"28","17",246.341115843984,"25",SO
"28","18",73.6843179462127,"29",L
"28","18",253.684317946213,"25",O
"28","19",73.6843179462127,"29",L
"28","19",253.684317946213,"25",O
"28","20",73.6843179462127,"29",L
"28","20",253.684317946213,"25",O
"28","21",73.6843179462127,"29",L
"28","21",253.684317946213,"25",O
"28","22",80.8818745026415,"29",L
"28","22",260.881874502641,"25",O
"28","23",88.0794310573984,"29",L
"28","23",268.079431057398,"25",O
"28","24",88.0794310572905,"29",L
"28","24",268.07943105729,"25",O
"28","25",88.0794310572905,"29",L
"28","25",268.07943105729,"25",O
"28","26",98.1134679503053,"29",L
"28","26",278.113467950305,"25",O
"28","27",108.147504843212,"29",L
"28","27",288.147504843212,"25",O
"28","28",108.147504843212,"29",L
"28","28",288.147504843212,"25",O
"28","29",102.276674169103,"29",L
"28","29",282.276674169103,"25",O
"28","30",96.4058434948745,"29",L
"28","30",276.405843494874,"25",O
"28","31",96.4058434948745,"29",L
"28","31",276.405843494874,"25",O
"28","32",102.998300525998,"29",L
"28","32",282.998300525998,"25",O
"28","33",109.590757557003,"29",L
"28","33",289.590757557003,"25",O
"28","34",113.918773245154,"29",SE
"28","34",293.918773245155,"25",NO
"28","35",118.246788930282,"29",SE
"28","35",298.246788930282,"25",NO
"28","36",118.246788930282,"29",SE
"28","36",298.246788930282,"25",NO
"28","37",115.291290380364,"29",SE
"28","37",295.291290380364,"25",NO
"28","38",112.335791829712,"29",L
"28","38",292.335791829712,"25",O
"28","39",117.432070037876,"29",SE
"28","39",297.432070037876,"25",NO
"28","40",122.52834824091,"29",SE
"28","40",302.52834824091,"25",NO
"28","41",129.678960896445,"29",SE
"28","41",309.678960896445,"25",NO
"28","42",136.829573547828,"29",SE
"28","42",316.829573547828,"25",NO
"28","43",144.398821818385,"29",SE
"28","43",324.398821818385,"25",NO
"28","44",151.968070090747,"29",SE
"28","44",331.968070090747,"25",NO
"28","45",146.671342480807,"29",SE
"28","45",326.671342480807,"25",NO
"28","46",134.974192753942,"29",SE
"28","46",314.974192753942,"25",NO
"28","47",128.573770637906,"29",SE
"28","47",308.573770637906,"25",NO
"28","48",123.922191896317,"29",SE
"28","48",303.922191896317,"25",NO
"28","49",119.27061314548,"29",SE
"28","49",299.27061314548,"25",NO
"28","50",119.27061314548,"29",SE
"28","50",299.27061314548,"25",NO
"28","51",128.176364022765,"29",SE
"28","51",308.176364022765,"25",NO
"28","52",137.082114901716,"29",SE
"28","52",317.082114901716,"25",NO
"28","53",137.082114901716,"29",SE
"28","53",317.082114901716,"25",NO
"28","54",137.082114896878,"29",SE
"28","54",317.082114896878,"25",NO
"28","55",131.384869918218,"29",SE
"28","55",311.384869918218,"25",NO
"28","56",125.687624943917,"29",SE
"28","56",305.687624943917,"25",NO
"28","57",125.687624943917,"29",SE
"28","57",305.687624943917,"25",NO
"28","58",131.088447717232,"29",SE
"28","58",311.088447717232,"25",NO
"28","59",136.4892705,"29",SE
"28","59",316.4892705,"25",NO
"28","60",136.4892705,"29",SE
"28","60",316.4892705,"25",NO
"28","61",133.704175139751,"29",SE
"28","61",313.704175139751,"25",NO
"28","62",130.919079784666,"29",SE
"28","62",310.919079784666,"25",NO
"28","63",130.919079784666,"29",SE
"28","63",310.919079784666,"25",NO
"28","64",130.919079784666,"29",SE
"28","64",310.919079784666,"25",NO
"28","65",130.919079784666,"29",SE
"28","65",310.919079784666,"25",NO
"28","66",142.032192768928,"29",SE
"28","66",322.032192768928,"25",NO
"28","67",153.145305761428,"29",SE
"28","67",333.145305761428,"25",NO
"28","68",161.849504461398,"29",S
"28","68",341.849504461398,"25",N
"28","69",170.553703146295,"29",S
"28","69",350.553703146295,"25",N
"28","70",173.66096623685,"29",S
